reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Italy,2014,Import,Wood,Micro Import (US$ Thousand),14296873.15,3.0157
Italy,2015,Export,  All Products,Export (US$ Thousand),456988625.5,100
Italy,2015,Export, Capital goods,Macro Export (US$ Thousand),146345644.8,32.0239
Italy,2015,Export, Consumer goods,Macro Export (US$ Thousand),195528175.5,42.7862
Italy,2015,Export, Intermediate goods,Macro Export (US$ Thousand),92916449.64,20.3323
Italy,2015,Export, Raw materials,Macro Export (US$ Thousand),13199598.59,2.8884
Italy,2015,Export,Other,Macro Export (US$ Thousand),8998757,1.9692
Italy,2015,Export,Animal,Micro Export (US$ Thousand),5834500.352,1.2767
Italy,2015,Export,Chemicals,Micro Export (US$ Thousand),43272964.24,9.4692
Italy,2015,Export,Food Products,Micro Export (US$ Thousand),23099117.58,5.0546
Italy,2015,Export,Footwear,Micro Export (US$ Thousand),10944915.96,2.395
Italy,2015,Export,Fuels,Micro Export (US$ Thousand),14681841.43,3.2127
Italy,2015,Export,Hides and Skins,Micro Export (US$ Thousand),13071407.38,2.8603
Italy,2015,Export,Mach and Elec,Micro Export (US$ Thousand),119036590.9,26.048
Italy,2015,Export,Metals,Micro Export (US$ Thousand),42398733.2,9.2779
Italy,2015,Export,Minerals,Micro Export (US$ Thousand),1201704.466,0.263
Italy,2015,Export,Miscellaneous,Micro Export (US$ Thousand),36281871.99,7.9393
Italy,2015,Export,Plastic or Rubber,Micro Export (US$ Thousand),23269864.52,5.092
Italy,2015,Export,Stone and Glass,Micro Export (US$ Thousand),22160167.41,4.8492
Italy,2015,Export,Textiles and Clothing,Micro Export (US$ Thousand),31667006.06,6.9295
Italy,2015,Export,Transportation,Micro Export (US$ Thousand),47575575.99,10.4107
Italy,2015,Export,Vegetable,Micro Export (US$ Thousand),11894994.96,2.6029
Italy,2015,Export,Wood,Micro Export (US$ Thousand),10597369.08,2.319
Italy,2015,Import,  All Products,Import (US$ Thousand),410933397.8,100
Italy,2015,Import, Capital goods,Macro Import (US$ Thousand),84784603.15,20.6322
Italy,2015,Import, Consumer goods,Macro Import (US$ Thousand),148580812.5,36.1569
Italy,2015,Import, Intermediate goods,Macro Import (US$ Thousand),114904808,27.9619
Italy,2015,Import, Raw materials,Macro Import (US$ Thousand),57207808.88,13.9214
Italy,2015,Import,Other,Macro Import (US$ Thousand),5455365.322,1.3276
