reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Russia,2014,Import,  All Products,Import (US$ Thousand),286648776.9,100
Russia,2014,Import, Capital goods,Macro Import (US$ Thousand),113299681.9,39.5256
Russia,2014,Import, Consumer goods,Macro Import (US$ Thousand),102698594,35.8273
Russia,2014,Import, Intermediate goods,Macro Import (US$ Thousand),44173135.94,15.4102
Russia,2014,Import, Raw materials,Macro Import (US$ Thousand),25758690.85,8.9862
Russia,2014,Import,Other,Macro Import (US$ Thousand),718674.185,0.2507
Russia,2014,Import,Animal,Micro Import (US$ Thousand),12250655.88,4.2738
Russia,2014,Import,Chemicals,Micro Import (US$ Thousand),31054603.41,10.8337
Russia,2014,Import,Food Products,Micro Import (US$ Thousand),13096332.1,4.5688
Russia,2014,Import,Footwear,Micro Import (US$ Thousand),3949727.32,1.3779
Russia,2014,Import,Fuels,Micro Import (US$ Thousand),4041277.121,1.4098
Russia,2014,Import,Hides and Skins,Micro Import (US$ Thousand),1282177.143,0.4473
Russia,2014,Import,Mach and Elec,Micro Import (US$ Thousand),85466930.54,29.8159
Russia,2014,Import,Metals,Micro Import (US$ Thousand),19350502.68,6.7506
Russia,2014,Import,Minerals,Micro Import (US$ Thousand),3344061.727,1.1666
Russia,2014,Import,Miscellaneous,Micro Import (US$ Thousand),16914075.23,5.9006
Russia,2014,Import,Plastic or Rubber,Micro Import (US$ Thousand),15171879.57,5.2928
Russia,2014,Import,Stone and Glass,Micro Import (US$ Thousand),4791148.767,1.6714
Russia,2014,Import,Textiles and Clothing,Micro Import (US$ Thousand),12376626.92,4.3177
Russia,2014,Import,Transportation,Micro Import (US$ Thousand),42118452.44,14.6934
Russia,2014,Import,Vegetable,Micro Import (US$ Thousand),14718708.08,5.1348
Russia,2014,Import,Wood,Micro Import (US$ Thousand),6721617.965,2.3449
Russia,2015,Export,  All Products,Export (US$ Thousand),343907651.8,100
Russia,2015,Export, Capital goods,Macro Export (US$ Thousand),17756794.5,5.1632
Russia,2015,Export, Consumer goods,Macro Export (US$ Thousand),131112855.3,38.1244
Russia,2015,Export, Intermediate goods,Macro Export (US$ Thousand),66220556.97,19.2553
Russia,2015,Export, Raw materials,Macro Export (US$ Thousand),118020581.7,34.3175
Russia,2015,Export,Other,Macro Export (US$ Thousand),10796863.28,3.1396
Russia,2015,Export,Animal,Micro Export (US$ Thousand),3214661.078,0.9347
Russia,2015,Export,Chemicals,Micro Export (US$ Thousand),17973952.85,5.2264
Russia,2015,Export,Food Products,Micro Export (US$ Thousand),4151503.487,1.2072
Russia,2015,Export,Footwear,Micro Export (US$ Thousand),168229.67,0.0489
Russia,2015,Export,Fuels,Micro Export (US$ Thousand),216101146.8,62.837
Russia,2015,Export,Hides and Skins,Micro Export (US$ Thousand),308840.061,0.0898
Russia,2015,Export,Mach and Elec,Micro Export (US$ Thousand),12134042.29,3.5283
Russia,2015,Export,Metals,Micro Export (US$ Thousand),33013808.47,9.5996
Russia,2015,Export,Minerals,Micro Export (US$ Thousand),3061286.945,0.8901
Russia,2015,Export,Miscellaneous,Micro Export (US$ Thousand),14082140.47,4.0947
Russia,2015,Export,Plastic or Rubber,Micro Export (US$ Thousand),4803220.428,1.3967
Russia,2015,Export,Stone and Glass,Micro Export (US$ Thousand),8894705.776,2.5864
Russia,2015,Export,Textiles and Clothing,Micro Export (US$ Thousand),680536.426,0.1979
Russia,2015,Export,Transportation,Micro Export (US$ Thousand),6458601.365,1.878
Russia,2015,Export,Vegetable,Micro Export (US$ Thousand),8826032.982,2.5664
Russia,2015,Export,Wood,Micro Export (US$ Thousand),10034942.75,2.9179
Russia,2015,Import,  All Products,Import (US$ Thousand),182781964.8,100
Russia,2015,Import, Capital goods,Macro Import (US$ Thousand),70072894.53,38.3369
Russia,2015,Import, Consumer goods,Macro Import (US$ Thousand),62949197.06,34.4395
Russia,2015,Import, Intermediate goods,Macro Import (US$ Thousand),31130062.53,17.0313
Russia,2015,Import, Raw materials,Macro Import (US$ Thousand),17791164.96,9.7335
Russia,2015,Import,Other,Macro Import (US$ Thousand),838645.742,0.4588
Russia,2015,Import,Animal,Micro Import (US$ Thousand),6766164.584,3.7018
Russia,2015,Import,Chemicals,Micro Import (US$ Thousand),23440520.43,12.8243
Russia,2015,Import,Food Products,Micro Import (US$ Thousand),8715247.118,4.7681
