reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Canada,2014,Export,  All Products,Export (US$ Thousand),475177176.3,100
Canada,2014,Export, Capital goods,Macro Export (US$ Thousand),75191728.09,15.8239
Canada,2014,Export, Consumer goods,Macro Export (US$ Thousand),127470446.9,26.8259
Canada,2014,Export, Intermediate goods,Macro Export (US$ Thousand),114285560.9,24.0511
Canada,2014,Export, Raw materials,Macro Export (US$ Thousand),141235336.2,29.7227
Canada,2014,Export,Other,Macro Export (US$ Thousand),16994104.24,3.5764
Canada,2014,Export,Animal,Micro Export (US$ Thousand),12334570.57,2.5958
Canada,2014,Export,Chemicals,Micro Export (US$ Thousand),28491211.1,5.9959
Canada,2014,Export,Food Products,Micro Export (US$ Thousand),12323647.77,2.5935
Canada,2014,Export,Footwear,Micro Export (US$ Thousand),388816.544,0.0818
Canada,2014,Export,Fuels,Micro Export (US$ Thousand),128817557.9,27.1094
Canada,2014,Export,Hides and Skins,Micro Export (US$ Thousand),1296944.475,0.2729
Canada,2014,Export,Mach and Elec,Micro Export (US$ Thousand),46273137.33,9.7381
Canada,2014,Export,Metals,Micro Export (US$ Thousand),33799421.9,7.113
Canada,2014,Export,Minerals,Micro Export (US$ Thousand),9876834.133,2.0786
Canada,2014,Export,Miscellaneous,Micro Export (US$ Thousand),29895655.69,6.2915
Canada,2014,Export,Plastic or Rubber,Micro Export (US$ Thousand),16967148.29,3.5707
Canada,2014,Export,Stone and Glass,Micro Export (US$ Thousand),22450604.12,4.7247
Canada,2014,Export,Textiles and Clothing,Micro Export (US$ Thousand),3156615.327,0.6643
Canada,2014,Export,Transportation,Micro Export (US$ Thousand),73272230.8,15.42
Canada,2014,Export,Vegetable,Micro Export (US$ Thousand),26112699.99,5.4954
Canada,2014,Export,Wood,Micro Export (US$ Thousand),29720080.37,6.2545
Canada,2014,Import,  All Products,Import (US$ Thousand),463088976.8,100
Canada,2014,Import, Capital goods,Macro Import (US$ Thousand),159271321.5,34.3932
Canada,2014,Import, Consumer goods,Macro Import (US$ Thousand),166242181.1,35.8985
Canada,2014,Import, Intermediate goods,Macro Import (US$ Thousand),83726935.48,18.0801
Canada,2014,Import, Raw materials,Macro Import (US$ Thousand),45159641.47,9.7518
Canada,2014,Import,Other,Macro Import (US$ Thousand),8688897.291,1.8764
Canada,2014,Import,Animal,Micro Import (US$ Thousand),5518061.425,1.1916
Canada,2014,Import,Chemicals,Micro Import (US$ Thousand),38599641.48,8.3353
Canada,2014,Import,Food Products,Micro Import (US$ Thousand),19188976.57,4.1437
Canada,2014,Import,Footwear,Micro Import (US$ Thousand),2982119.332,0.644
Canada,2014,Import,Fuels,Micro Import (US$ Thousand),47806725.23,10.3234
Canada,2014,Import,Hides and Skins,Micro Import (US$ Thousand),2352173.444,0.5079
Canada,2014,Import,Mach and Elec,Micro Import (US$ Thousand),111604714.7,24.1001
Canada,2014,Import,Metals,Micro Import (US$ Thousand),32410509.57,6.9988
Canada,2014,Import,Minerals,Micro Import (US$ Thousand),4453687.725,0.9617
Canada,2014,Import,Miscellaneous,Micro Import (US$ Thousand),37253763.58,8.0446
Canada,2014,Import,Plastic or Rubber,Micro Import (US$ Thousand),22847785.79,4.9338
Canada,2014,Import,Stone and Glass,Micro Import (US$ Thousand),18129089.98,3.9148
Canada,2014,Import,Textiles and Clothing,Micro Import (US$ Thousand),13979457.01,3.0187
Canada,2014,Import,Transportation,Micro Import (US$ Thousand),80510539.69,17.3855
Canada,2014,Import,Vegetable,Micro Import (US$ Thousand),12919895.2,2.7899
Canada,2014,Import,Wood,Micro Import (US$ Thousand),12531836.1,2.7061
Canada,2015,Export,  All Products,Export (US$ Thousand),408697323.6,100
Canada,2015,Export, Capital goods,Macro Export (US$ Thousand),73592522.73,18.0066
Canada,2015,Export, Consumer goods,Macro Export (US$ Thousand),117840685.3,28.8332
Canada,2015,Export, Intermediate goods,Macro Export (US$ Thousand),103678843.3,25.3681
Canada,2015,Export, Raw materials,Macro Export (US$ Thousand),94951715.14,23.2328
Canada,2015,Export,Other,Macro Export (US$ Thousand),18633557.16,4.5593
Canada,2015,Export,Animal,Micro Export (US$ Thousand),11245587.77,2.7516
Canada,2015,Export,Chemicals,Micro Export (US$ Thousand),27868900.07,6.819
Canada,2015,Export,Food Products,Micro Export (US$ Thousand),12467894.76,3.0506
Canada,2015,Export,Footwear,Micro Export (US$ Thousand),407027.335,0.0996
Canada,2015,Export,Fuels,Micro Export (US$ Thousand),77586292.5,18.9838
Canada,2015,Export,Hides and Skins,Micro Export (US$ Thousand),1249306.281,0.3057
Canada,2015,Export,Mach and Elec,Micro Export (US$ Thousand),44291904.16,10.8373
Canada,2015,Export,Metals,Micro Export (US$ Thousand),30060351.5,7.3552
Canada,2015,Export,Minerals,Micro Export (US$ Thousand),7933626.137,1.9412
Canada,2015,Export,Miscellaneous,Micro Export (US$ Thousand),32097630,7.8536
Canada,2015,Export,Plastic or Rubber,Micro Export (US$ Thousand),15763564.48,3.857
Canada,2015,Export,Stone and Glass,Micro Export (US$ Thousand),19641248.75,4.8058
Canada,2015,Export,Textiles and Clothing,Micro Export (US$ Thousand),3126729.536,0.765
Canada,2015,Export,Transportation,Micro Export (US$ Thousand),73307489.47,17.9369
Canada,2015,Export,Vegetable,Micro Export (US$ Thousand),24244105.76,5.932
Canada,2015,Export,Wood,Micro Export (US$ Thousand),27405665.1,6.7056
Canada,2015,Import,  All Products,Import (US$ Thousand),419374729.4,100
Canada,2015,Import, Capital goods,Macro Import (US$ Thousand),151714105.4,36.1763
Canada,2015,Import, Consumer goods,Macro Import (US$ Thousand),149698009.3,35.6955
Canada,2015,Import, Intermediate goods,Macro Import (US$ Thousand),74699066.78,17.812
Canada,2015,Import, Raw materials,Macro Import (US$ Thousand),34972689.79,8.3392
Canada,2015,Import,Other,Macro Import (US$ Thousand),8290858.12,1.977
Canada,2015,Import,Animal,Micro Import (US$ Thousand),5215934.893,1.2437
Canada,2015,Import,Chemicals,Micro Import (US$ Thousand),36152317.8,8.6205
